id	file	line	kind	voice	source	translation
noel4_004.dsf:919	noel4_004.dsf	919	narration		　呆然と目を見開くノエルの目の前、用宗はゆっくりと首を回しながら、さらに言葉を継いだ。	在呆滞地睁大双眼的吉川诺艾尔面前，用宗缓缓转动着脖子，继续说了下去。
noel4_004.dsf:930	noel4_004.dsf	930	dialogue	vmnoel4_004tka023	「ところがこれまた、俺らが現場検証に出発する前に、お偉い方々が、事件性ゼロってな判断を下してくださった。妹の事故死に苦悩しての自殺と断定されて、とっとと処理済みに回されちまったわけだ。遺体発見から３時間も経ってねえってのに」	「然而离奇的是，在我们出发去现场勘查之前，高层的大佬们就给下了没有案情嫌疑的结论。直接断定他是因为妹妹事故身亡痛苦万分而自杀，急吼吼地归入结案处理了。明明距离发现遗体连三小时都不到」
noel4_004.dsf:934	noel4_004.dsf	934	dialogue	vmnoel4_004tka024	「……異常事態だよ。ちょいと考えりゃ、そんな判断が間違ってることなんざすぐわかるんだ。妹が事故に遭う前に、あいつは姿を消してたんだからな」	「……这简直太异常了。稍微动动脑子就能明白那种判断是错的。毕竟在妹妹出事之前，那家伙就已经失踪了啊」
noel4_004.dsf:946	noel4_004.dsf	946	narration		　ノエルは頬が異様な熱気を帯びていることに気付く。	吉川诺艾尔注意到自己的脸颊带上了一股异样的热气。
noel4_004.dsf:950	noel4_004.dsf	950	narration		　雨に濡れて体は冷えるのに、頬だけが、カッと燃えるように熱い。	身体分明被雨淋得冰凉，唯独脸颊，却像燃烧起来一般滚烫。
noel4_004.dsf:954	noel4_004.dsf	954	narration		　――いけない。緊張しているんだ。	——不行。自己太紧张了。
noel4_004.dsf:958	noel4_004.dsf	958	narration		　唇を噛む。	咬紧唇瓣。
noel4_004.dsf:962	noel4_004.dsf	962	narration		　落ち着け、と自分に言い聞かせる。	冷静下来，她在心中劝诫自己。
noel4_004.dsf:970	noel4_004.dsf	970	dialogue	vmnoel4_004tka025	「しかもな。松井の遺体は、きっちり検死されてんだよ。俺は松井の遺体と対面した。そして、あるモンが失われていることに気がついた」	「而且啊。松井的遗体，倒是好好做过了验尸。我和松井的遗体见了面。然后发现，有样东西不见了」
noel4_004.dsf:978	noel4_004.dsf	978	dialogue	vfnoel4_004noe028	「あるもの……？」	「某种东西……？」
noel4_004.dsf:982	noel4_004.dsf	982	narration		　用宗は自分の左眼を指差してみせた。	用宗伸出手指指了指自己的左眼。
noel4_004.dsf:993	noel4_004.dsf	993	dialogue	vmnoel4_004tka026	「目、だよ。松井は科捜研が開発してる人工義眼の被験者だった。その目が持ち去られてたんだ」	「是眼睛。松井原本是科搜研研发的人工义眼受试者。那只眼睛，被人拿走了」
noel4_004.dsf:997	noel4_004.dsf	997	dialogue	vmnoel4_004tka027	「科捜研の奴ら、遺体から落ちたんだっつって、泡食って海底総ざらい始めたらしいが――俺はそうは思わない」	「科搜研那帮家伙，嚷着说是从遗体上掉落的，正慌慌张张地在海底展开全面搜寻呢——可我并不这么认为。」
noel4_004.dsf:1001	noel4_004.dsf	1001	dialogue	vmnoel4_004tka028	「誰かが、検死の際に、目的を持って、持ち去ったんだ。おそらくは、松井の死因を知られたくない誰かさんが」	「是有人在尸检的时候，抱着某种目的拿走了。恐怕，是某个不想让人知道松井死因的家伙吧。」
noel4_004.dsf:1010	noel4_004.dsf	1010	dialogue	vfnoel4_004noe029	「……どういうこと」	「……什么意思。」
noel4_004.dsf:1018	noel4_004.dsf	1018	dialogue	vmnoel4_004tka029	「こっから先はトップシークレットってやつだが――あの目は、眼球自体が情報プールのデバイスになってる」	「接下来的话可属于绝密范畴了——那只眼睛，眼球本身就是个收集信息的设备。」
noel4_004.dsf:1026	noel4_004.dsf	1026	dialogue	vfnoel4_004noe030	「な……んですって」	「你……说什么。」
noel4_004.dsf:1030	noel4_004.dsf	1030	narration		　鼓動が、跳ね上がる。	心跳，剧烈狂跳起来。
noel4_004.dsf:1039	noel4_004.dsf	1039	dialogue	vmnoel4_004tka030	「網膜が得た情報――簡単にいや見たモノを、ビデオで撮影したように、眼球内のメモリーに保存しておける。アウトプットも自由自在、ってな」	「视网膜获取的信息——简单来说，就像用摄像机拍摄一样，能保存在眼球内部的内存里。而且还能自由自在地输出。」
noel4_004.dsf:1048	noel4_004.dsf	1048	dialogue	vfnoel4_004noe031	「――っ」	「——唔。」
noel4_004.dsf:1052	noel4_004.dsf	1052	narration		　凍りついた。	彻底冻结了。
noel4_004.dsf:1056	noel4_004.dsf	1056	narration		　人工義眼のことなんか、知らなかった。	关于人工义眼的事，她根本一无所知。
noel4_004.dsf:1060	noel4_004.dsf	1060	narration		　海に沈めた時、男の眼窩には、確かに両目は嵌(はま)ったままだった。	沉入大海的时候，男人的眼眶里确实还嵌着双眼。
noel4_004.dsf:1064	noel4_004.dsf	1064	narration		　男が最期に見た光景は、間違いなく、馬乗りになって腹を裂いた死神の姿。	男人临终前看到的景象，毫无疑问是骑在他身上剖开腹部的死神模样。
noel4_004.dsf:1068	noel4_004.dsf	1068	narration		　――誰かが、あの男を殺した自分の情報を、もっているのだ。	——有人掌握着杀了那个男人的、属于自己的信息。
noel4_004.dsf:1079	noel4_004.dsf	1079	dialogue	vmnoel4_004tka031	「……話はこれで終わりじゃない。事態の異常さに気付いた俺は、あちこちバタ狂って情報を集めて回って、松井が遺書を残していたのに気がついた」	「……话还没说完呢。意识到事态异常的我，到处上蹿下跳地收集情报，这才注意到松井留下了遗书。」
noel4_004.dsf:1083	noel4_004.dsf	1083	dialogue	vmnoel4_004tka032	「知ってるか？　俺達警察官は、所管のサーバーから『もしも自分が死んだら』という条件付けで、任意の相手にメッセージを送れるんだ」	「你知道吗？我们警察可以通过主管服务器设置『如果自己死了』的条件，向任意对象发送信息。」
noel4_004.dsf:1092	noel4_004.dsf	1092	dialogue	vfnoel4_004noe032	「遺書、ですって」	「遗书……你说遗书？」
noel4_004.dsf:1096	noel4_004.dsf	1096	narration		　頭の中にアラートが鳴り響く。	脑海中警报大作。
noel4_004.dsf:1100	noel4_004.dsf	1100	narration		　想定外の事態が起こりすぎている。	意料之外的状况发生得太多了。
noel4_004.dsf:1104	noel4_004.dsf	1104	narration		　危険だ。	很危险。
noel4_004.dsf:1108	noel4_004.dsf	1108	narration		　危険――	危险——
noel4_004.dsf:1118	noel4_004.dsf	1118	dialogue	vmnoel4_004tka033	「遺書は三通あった。一通は、妹さん宛てに、これは数ヶ月前に更新されたきり、開封されていない。あとの二通は俺宛だ。昨日の朝に更新されている。ひとつは、自分になにかあったら妹を頼むと、松井名義の銀行口座とパスワードが」	「遗书有三封。一封是给妹妹的，这封在几个月前更新后就一直没拆封过。剩下两封是给我的，在昨天早上刚更新过。其中一封写着万一自己出了事就把妹妹托付给我，还附上了松井名下的银行账户和密码」
noel4_004.dsf:1122	noel4_004.dsf	1122	dialogue	vmnoel4_004tka034	「もう一通には――吉川ノエルの名と、身体的特徴。そして、『エマノンの死神』、と」	「而另一封里——写着吉川诺艾尔的名字和身体特征。以及，『埃玛农的死神』。」
noel4_004.dsf:1140	noel4_004.dsf	1140	dialogue	vmnoel4_004tka035	「エマノンの死神ってのは、裏社会では伝説になってる暗殺者のことだなぁ」	「所谓埃玛农的死神，那可是黑道上传说中的刺客啊。」
noel4_004.dsf:1149	noel4_004.dsf	1149	dialogue	vfnoel4_004noe034	「……知らない」	「……不知道。」
noel4_004.dsf:1153	noel4_004.dsf	1153	narration		　首を振る。冷たく濡れた長い髪から、雫が飛び散る。	摇了摇头。冰冷湿漉的长发间，飞溅起水滴。
noel4_004.dsf:1162	noel4_004.dsf	1162	dialogue	vmnoel4_004tka036	「知らんなら、知らんでもいいさ」	「不知道的话，不知道也罢。」
noel4_004.dsf:1169	noel4_004.dsf	1169	narration		　――どうする？	——该怎么办？
noel4_004.dsf:1177	noel4_004.dsf	1177	dialogue	vmnoel4_004tka037	「だが、松井は、こんな死に方をしていい男じゃねえんだよ。なにか事情があったんだ。そして、その事情に、おまえさんとエマノンの死神が関わってる。松井がわざわざそんな情報を残した意味ってやつを、命がけで追ってやる」	「但是，松井可不是该落得这种死法的男人。肯定有什么隐情。而且，那隐情还和你以及埃玛农的死神脱不了干系。松井特意留下这种信息的含义，拼上这条命我也要追查到底。」
noel4_004.dsf:1185	noel4_004.dsf	1185	dialogue	vfnoel4_004noe035	「命、がけ……」	「拼上……性命……」
noel4_004.dsf:1189	noel4_004.dsf	1189	narration		　――どうすればいい。	——到底该怎么做。
noel4_004.dsf:1193	noel4_004.dsf	1193	narration		　頭の中は靄がかかったようで、思考能力が恐ろしいほど低下している自覚があった。どうすればいいのか、まったく判断がつかない。	脑海中仿佛笼罩着一层浓雾，她清楚地意识到自己的思考能力正在可怕地衰退。究竟该怎么办，根本无法做出判断。
noel4_004.dsf:1197	noel4_004.dsf	1197	narration		　しかし身体は熱っぽい。	然而身体却十分燥热。
noel4_004.dsf:1201	noel4_004.dsf	1201	narration		　筋肉はいつも以上にしなやかに動いて、悟られずに、蛇のように、男との距離を縮められる。	肌肉比平时更加柔韧地运转着，能在不被觉察的情况下，如蛇一般缩短与那个男人的距离。
noel4_004.dsf:1205	noel4_004.dsf	1205	narration		　身体が、動く。	身体，擅自动了起来。
noel4_004.dsf:1209	noel4_004.dsf	1209	narration		　それを制御するだけの理性はない。	已经没有足以控制身体的理性了。
noel4_004.dsf:1213	noel4_004.dsf	1213	narration		　本能に従うしか、ノエルに道は残されていない。	遵从本能，是留给诺艾尔唯一的路。
noel4_004.dsf:1217	noel4_004.dsf	1217	narration		　音を立てず、息を詰めて、	不声不响，屏息凝神，
noel4_004.dsf:1225	noel4_004.dsf	1225	dialogue	vmnoel4_004tka038	「ああ、命がけだよ――死神ちゃんよ」	「啊啊，拼上性命哦——死神小妹。」
noel4_004.dsf:1233	noel4_004.dsf	1233	dialogue	vfnoel4_004noe036	「……っ！」	「……呃！」
noel4_004.dsf:1237	noel4_004.dsf	1237	narration		　一瞬。	一瞬间。
noel4_004.dsf:1241	noel4_004.dsf	1241	narration		　重力も、空気の存在さえも、認めないスピードで地面を蹴った。	以连重力、甚至是空气的存在都不承认的速度，踏碎地面跃出。
noel4_004.dsf:1245	noel4_004.dsf	1245	narration		　右のグルヴェイグが一秒の半分のさらに半分の速度で空を切り――	右手的古尔薇格以一秒的一半再一半的速度划破虚空——
noel4_004.dsf:1253	noel4_004.dsf	1253	dialogue	vmnoel4_004tka039	「うあっ！？」	「呜哇！？」
noel4_004.dsf:1261	noel4_004.dsf	1261	dialogue	vfnoel4_004noe037	「――っ！」	「——唔！」
noel4_004.dsf:1265	noel4_004.dsf	1265	narration		　突然視界を塞いだのは、用宗の血しぶきではなかった。	突然遮挡住视线的，并不是用宗喷溅出的鲜血。
noel4_004.dsf:1284	noel4_004.dsf	1284	dialogue	vfnoel4_004rri000	「ノエルから、離れろっ！」	「离诺艾尔远点！」
noel4_004.dsf:1288	noel4_004.dsf	1288	narration		　とっさに収めたグルヴェイグの刃が、掌をわずかに傷つける。	仓促间收回的古尔薇格之刃，微微割破了手掌。
noel4_004.dsf:1292	noel4_004.dsf	1292	narration		　男とノエルの間に飛び込んできたのは、	飞身闯入那个男人与诺艾尔之间的，
noel4_004.dsf:1297	noel4_004.dsf	1297	dialogue	vfnoel4_004rri001	「ノエル、大丈夫！？」	「诺艾尔，没事吧！？」
noel4_004.dsf:1302	noel4_004.dsf	1302	dialogue	vfnoel4_004noe038	「り――理理っ！？」	「理——理理！？」
noel4_004.dsf:1306	noel4_004.dsf	1306	narration		　閉じた傘を上段に構え、用宗に殴りかからんと向き合う理理だ。あまりのことに、それ以上の言葉が出ない。	正是将收拢的伞高举在上段，准备朝用宗砸去、严阵以待的理理。眼前这一幕过于出乎意料，让她无法再说出更多的话来。
noel4_004.dsf:1310	noel4_004.dsf	1310	narration		　――なんてこと。	——怎么会这样。
noel4_004.dsf:1314	noel4_004.dsf	1314	narration		　なんて、こと。	怎么会，发生这种事。
noel4_004.dsf:1318	noel4_004.dsf	1318	narration		　気付かなかったなんて――	竟然没注意到——
noel4_004.dsf:1322	noel4_004.dsf	1322	narration		　ノエルは理理の背中にかばわれて、息もできないほどに混乱する。動揺する。	诺艾尔被护在理理的身后，混乱得几乎窒息。动摇不已。
